subbasn,ret_final,ar_sqkm,mean_discharge_m3y
2437.0,0.90467959967018,5818.876896,5.4907014e+08
2438.0,0.90503488916972,11602.48133,1.1625248e+09
2439.0,0.75,2909.438448,1.7656476e+07
2440.0,0.245595898574231,5818.876896,2.0090984e+08
2441.0,0.75,2909.438448,3.3882628e+07
2442.0,0.807965468263156,8736.86086,3.7175194e+08
2443.0,0.781618843868693,5818.876896,5.5112096e+08
2444.0,0.75,2909.438448,1.1271222e+07
2445.0,0.75,2900.674746,
2446.0,0.75,2900.674746,
2447.0,0.75,2900.674746,
2448.0,0.75,2900.674746,
2449.0,0.33969727506114,5801.349493,1.3279312e+08
2454.0,0.986801170564574,5801.349493,6.441878e+07
2455.0,0.417514164993966,8702.024239,4.1614788e+06
2456.0,0.879005868169976,14512.13743,1.9875845e+06
2457.0,0.75,2900.674746,8.268091e+06
2458.0,0.75,2900.674746,1.0636226e+07
2459.0,0.75,2900.674746,6.364116e+06
2460.0,0.75,2900.674746,7.5122865e+06
2461.0,0.891414109131795,5792.368133,5.579772e+07
2462.0,0.75,2900.674746,1.4675421e+07
2463.0,0.75,2900.674746,7.329729e+07
2464.0,0.75,2900.674746,4.4022396e+07
2465.0,0.223587257594304,8719.551643,8.658779e+07
2466.0,0.75,2900.674746,6.3474515e+08
2467.0,0.75,2900.674746,1.23811464e+08
2468.0,0.75,2900.674746,1.0616764e+08
2469.0,0.75,2900.674746,7.0627224e+07
2470.0,0.9101,68714.58413,
2472.0,0.75,8710.787941,
2473.0,0.75,5792.368133,741472.1
2474.0,0.75,2900.674746,5.6074635e+06
2476.0,0.8198,26105.6374,
2477.0,0.859996456512648,8702.024239,2.897817e+08
2478.0,0.75,2900.674746,2.5743363e+08
2479.0,0.75,2900.674746,3.0677296e+08
2480.0,0.75,2900.674746,6.4753324e+07
2481.0,0.75,2900.674746,1.7609142e+07
2482.0,0.78118881390877,8693.042879,2.7038266e+08
2483.0,0.853284746114555,34662.44228,5.5133824e+08
2484.0,0.75,2900.674746,1.0386638e+08
2485.0,0.75,2900.674746,5.6668844e+07
2486.0,0.75,2891.693387,
2487.0,0.75,2891.693387,
2488.0,0.75,2891.693387,2.8228e+07
2489.0,0.75,2891.693387,7.7768824e+07
2490.0,0.515171684344892,8684.06152,6.372612e+08
2491.0,0.503244407711207,5792.368133,2.1668563e+08
2492.0,0.75,2891.693387,1.686262e+07
2493.0,0.915811109775503,8675.08016,962468.75
2494.0,0.75,2891.693387,1.4879408e+07
2495.0,0.75,2891.693387,3.5660088e+06
2496.0,0.75,2891.693387,6.3879252e+07
2497.0,0.75,2891.693387,1.2554585e+08
2498.0,0.75,2891.693387,2.9035322e+07
2499.0,0.75,2891.693387,9.360271e+06
2500.0,0.75,2891.693387,
2501.0,0.75,5783.386773,
2502.0,0.75,2891.693387,
2503.0,0.75,8656.68321,1.4108526e+06
2505.0,0.8405,25884.66753,
2506.0,0.75,2891.693387,
2507.0,0.75,2891.693387,
2508.0,0.717302857249819,5783.386773,2.7573254e+08
2509.0,0.821143360484498,14393.21195,6.743971e+08
2510.0,0.346337375783859,8665.881685,6.436281e+09
2511.0,0.997934514356807,5792.368133,2.93558e+08
2512.0,0.972843379035113,8701.806581,6.5458797e+08
2513.0,0.75,2891.693387,1.13998184e+08
2515.0,0.75,2882.494912,
2516.0,0.75,2882.494912,
2517.0,0.75,2882.494912,
2518.0,0.294516847904718,11539.17812,2.3298946e+08
2520.0,0.765438133554558,5764.989823,4.0831203e+08
2521.0,0.75,2882.494912,602152.9
2522.0,0.951401297903268,8647.484735,1.7879038e+06
2523.0,0.6664,2882.494912,2.5075248e+07
2524.0,0.563127168653091,5755.57479,6.812289e+07
2525.0,0.825390040397303,11539.17812,2.0760742e+08
2526.0,0.568968738237387,5774.188298,8.449721e+07
2527.0,0.75,2882.494912,6.733892e+07
2528.0,0.75,2882.494912,2.464686e+07
2529.0,0.6664,2882.494912,1.0888123e+07
2530.0,0.75,2882.494912,
2531.0,0.75,5755.57479,
2532.0,0.75,5755.57479,
2535.0,0.75,2882.494912,
2536.0,0.7457,8628.654668,1.7841951e+06
2537.0,0.75,2882.494912,
2538.0,0.8405,25720.30103,
2539.0,0.75,2882.494912,
2540.0,0.75,2882.494912,4.1393052e+07
2541.0,0.75,2882.494912,1.9574194e+07
2542.0,0.248439176457936,5755.57479,2.2485374e+07
2543.0,0.75,2882.494912,3.1810062e+07
2544.0,0.708820121088768,8647.484735,2.4095067e+08
2545.0,0.75,2882.494912,1.075115e+08
2546.0,0.858029666817489,17209.15482,3.6499616e+08
2547.0,0.75,2882.494912,1.028393e+07
2548.0,0.75,2882.494912,5.8671384e+07
2549.0,0.75,2882.494912,8.188913e+07
2550.0,0.75,2873.079878,
2551.0,0.6664,2873.079878,
2552.0,0.75,2873.079878,
2553.0,0.75,2873.079878,
2554.0,0.75,2873.079878,
2555.0,0.70132216441072,5746.159756,9.830835e+07
2556.0,0.765744464338715,5746.159756,7.155015e+07
2557.0,0.75,2873.079878,7889.3994
2558.0,0.943505744208545,8647.268176,77917.16
2559.0,0.937559941589044,17303.95139,1.1745028e+06
2560.0,0.75,2873.079878,1.301897e+06
2561.0,0.75,2873.079878,1.8303408e+06
2562.0,0.980739774454146,5746.159756,1.0713725e+08
2563.0,0.75,2873.079878,3.6888396e+07
2564.0,0.75,2873.079878,2.5119038e+07
2565.0,0.75,2873.079878,9.593962e+06
2566.0,0.6664,2873.079878,8.902005e+07
2567.0,0.75,2873.079878,1.1270856e+07
2568.0,0.75,2873.079878,
2571.0,0.75,5746.159756,
2572.0,0.7836,8599.977594,9.338743e+06
2573.0,0.75,2873.079878,
2574.0,0.7089,5736.528736,
2575.0,0.75,2873.079878,2.9994576e+08
2576.0,0.196892092120142,5746.159756,3.0767554e+07
2577.0,0.75,2873.079878,1.1134107e+07
2578.0,0.97197638111348,8599.977594,1.5868502e+07
2579.0,0.887122310354394,5736.528736,2.9806922e+08
2580.0,0.75,2873.079878,1.4014843e+08
2581.0,0.75,2873.079878,1.14598504e+08
2582.0,0.75,2873.079878,2.1622206e+07
2583.0,0.75,2873.079878,1.0903151e+07
2584.0,0.908587639920992,11453.58003,2.1285114e+08
2585.0,0.75,2873.079878,9.4318056e+07
2586.0,0.74524186670881,8590.131174,5.513375e+08
2589.0,0.75,2863.448858,
2590.0,0.7457,2863.448858,
2591.0,0.6664,2863.448858,5.6488105e+06
2592.0,0.99928789441062,28319.60464,6.999345e+07
2593.0,0.985676634263557,132125.5695,2.3312418e+08
2594.0,0.6664,2863.448858,5.453832e+07
2595.0,0.05028129474325,5736.528736,2.7971075e+06
2596.0,0.963694127522867,5736.528736,5.3866305e+06
2597.0,0.75,5736.528736,8.08197e+06
2598.0,0.6664,2863.448858,5.5638475e+06
2599.0,0.75,2863.448858,1.0753178e+07
2600.0,0.75,2863.448858,
2601.0,0.6664,2863.448858,1.6877464e+07
2602.0,0.994293125469018,5717.051296,1.1382926e+08
2603.0,0.5989382725675,5717.051296,9.950163e+07
2604.0,0.75,2863.448858,1.6310256e+08
2605.0,0.75,2863.448858,5.44491e+07
2606.0,0.6664,2863.448858,2.3752696e+07
2607.0,0.581492316138984,5736.528736,5.7023004e+07
2608.0,0.75,2863.448858,976707.75
2609.0,0.8405,11443.94901,
2610.0,0.75,2863.448858,
2611.0,0.6664,2863.448858,3.012883e+07
2613.0,0.8532,14277.64381,
2614.0,0.6664,2863.448858,7.7460984e+07
2615.0,0.847108914103175,8590.346574,7.3534856e+07
2616.0,0.75,2863.448858,2.7535808e+07
2617.0,0.75,2863.448858,9.402066e+07
2618.0,0.866466712299432,14216.63517,1.9321256e+08
2619.0,0.931972092036639,11393.85832,3.6952726e+08
2620.0,0.991344644667413,11393.85832,5.3906656e+08
2621.0,0.6664,2863.448858,3.6363304e+07
2622.0,0.582729709801776,5726.897716,2.8895632e+08
2623.0,0.601941215841407,5717.051296,2.0153594e+08
2624.0,0.43274053095401,5717.051296,1.530544e+08
2625.0,0.441500629616005,8560.592512,4.355468e+08
2626.0,0.6664,2863.448858,6.753349e+07
2627.0,0.252601083804796,5717.051296,4.22887e+08
2628.0,0.955995971240013,8570.653733,3.724005e+08
2629.0,0.75,2863.448858,4.4782548e+07
2630.0,0.75,2863.448858,
2633.0,0.892682481949583,11353.18632,1.3552699e+08
2635.0,0.785001064420696,91512.36912,3.6427462e+08
2636.0,0.75,2853.602437,4.4685324e+07
2637.0,0.75,2853.602437,4.6426584e+07
2638.0,0.75,2853.602437,7.114442e+07
2639.0,0.6664,2853.602437,
2640.0,0.75,2853.602437,2.114318e+07
2641.0,0.75,2853.602437,7.10546e+07
2642.0,0.75,2853.602437,7.847601e+07
2643.0,0.75,2853.602437,6.400132e+07
2644.0,0.75,2853.602437,1.9999814e+08
2645.0,0.685245746075146,5717.051296,8.441445e+07
2646.0,0.75,2853.602437,1.2036295e+07
2647.0,0.75,2853.602437,978285.56
2648.0,0.6664,2853.602437,
2649.0,0.75,2853.602437,
2650.0,0.75,2853.602437,1.1550082e+06
2651.0,0.75,5707.204875,
2654.0,0.75,2853.602437,
2655.0,0.75,2853.602437,
2656.0,0.7054,8560.807312,2.5728265e+06
2657.0,0.75,2853.602437,
2658.0,0.75,2853.602437,6.711848e+06
2659.0,0.9140106526797,39672.79478,1.2463151e+08
2660.0,0.964107163029039,36809.34337,5.0608912e+08
2661.0,0.837702924829556,5697.143654,1.8951002e+08
2662.0,0.75,2853.602437,3.264873e+07
2663.0,0.75,2853.602437,1.9099904e+07
2664.0,0.880576079696818,14227.55312,1.5114516e+09
2665.0,0.75,2853.602437,3.3119863e+10
2666.0,0.75,2853.602437,1.3265885e+07
2667.0,0.75,2853.602437,1.2459729e+07
2668.0,0.75,2853.602437,2.0007518e+07
2669.0,0.75,2853.602437,3.665462e+07
2670.0,0.75,2843.541217,1.3524686e+06
2671.0,0.458143437120132,5676.807028,1.8747307e+08
2673.0,0.75,2843.541217,9.1593224e+07
2674.0,0.75,2843.541217,1.2238038e+07
2675.0,0.75,2843.541217,1.8520118e+07
2676.0,0.075224049485867,2843.541217,2.0201492e+07
2677.0,0.75,2843.541217,4.6266116e+07
2678.0,0.6664,2843.541217,5.3336556e+07
2679.0,0.75,2843.541217,1.3558696e+08
2680.0,0.75,2843.541217,7.735494e+07
2681.0,0.75,2843.541217,7.462391e+07
2682.0,0.75,2843.541217,
2683.0,0.6664,2843.541217,9.822303e+06
2684.0,0.75,2843.541217,591705.0
2685.0,0.6664,2843.541217,1.9670902e+06
2686.0,0.7968,11374.16487,
2690.0,0.7054,8540.684871,
2691.0,0.9021,46049.6903,
2692.0,0.75,2843.541217,
2693.0,0.6664,5687.082433,2.3255808e+06
2695.0,0.75,2843.541217,468577.78
2696.0,0.75,2843.541217,
2697.0,0.831328629496242,5676.807028,1.1453548e+06
2698.0,0.837507407043139,8530.409465,6.054631e+06
2699.0,0.994997637997091,42464.53313,9.681936e+07
2700.0,0.244070917510784,5676.807028,2.655724e+08
2701.0,0.75,2843.541217,1.3922782e+08
2702.0,0.446178897080979,5676.807028,1.0541266e+08
2703.0,0.75,2843.541217,1.6829923e+08
2704.0,0.858470296594473,5676.807028,1.411737e+08
2705.0,0.434499419972377,5676.807028,4.144639e+08
2706.0,0.75,2843.541217,1.4828507e+08
2707.0,0.75,2843.541217,2.4772776e+08
2708.0,0.75,2833.265811,3.9408988e+06
2709.0,0.75,2833.265811,1.2717014e+07
2710.0,0.75,2833.265811,2.4562332e+06
2711.0,0.75,2833.265811,2.9506358e+06
2712.0,0.748252972781213,8478.819511,2.2434411e+08
2715.0,0.368934590589905,5666.531622,2.1509538e+07
2716.0,0.6664,2833.265811,4.0624172e+07
2717.0,0.75,2833.265811,1.9921732e+07
2718.0,0.928016391765669,5676.807028,1.2598243e+08
2719.0,0.988781928691235,5676.807028,4.956143e+07
2721.0,0.6664,5666.531622,
2723.0,0.7968,14166.1155,
2724.0,0.7054,11322.57428,2.6201708e+06
2727.0,0.75,2833.265811,
2728.0,0.75,2833.265811,
2729.0,0.75,2833.265811,711181.9
2730.0,0.75,2833.265811,3.2083286e+08
2731.0,0.75,2833.265811,
2732.0,0.75,2833.265811,2.3370536e+08
2733.0,0.75,2833.265811,2.3637797e+08
2734.0,0.75,2822.77685,2.1850635e+06
2735.0,0.75,2822.77685,7.46706e+06
2736.0,0.75,2822.77685,1.0959163e+07
2737.0,0.52892931732403,11259.00179,1.4455998e+08
2738.0,0.8978164879017,22528.70545,1.26071016e+08
2739.0,0.75,2822.77685,1.3958614e+07
2742.0,0.7443,8489.308472,
2745.0,0.75,5645.553701,
2746.0,0.75,5645.553701,
2747.0,0.75,2822.77685,
2748.0,0.480092960475801,5656.042661,1.1912995e+06
2749.0,0.721575328604102,5656.042661,2.4483438e+06
2750.0,0.75,5656.042661,
2751.0,0.75,2822.77685,
2752.0,0.999999863192048,403397.0001,6.246573e+08
2753.0,0.503989662016569,5634.851829,9.747014e+07
2754.0,0.75,2822.77685,1.2023445e+07
2755.0,0.385032373784802,5645.553701,3.8427094e+08
2756.0,0.49901756621223,5645.553701,2.3817325e+08
2757.0,0.75,2812.074979,520700.4
2758.0,0.75,2812.074979,1.0442347e+07
2759.0,0.75,2812.074979,1.825345e+06
2760.0,0.75,2812.074979,2.346722e+06
2761.0,0.75,2812.074979,2.0693896e+07
2762.0,0.652073306447684,11215.55755,3.6340205e+08
2763.0,0.75,2812.074979,9.233514e+06
2764.0,0.75,2812.074979,2.733467e+07
2765.0,0.75,2812.074979,1.2941633e+07
2767.0,0.75,5634.851829,
2768.0,0.75,2812.074979,
2769.0,0.75,2812.074979,
2770.0,0.75,2812.074979,
2771.0,0.75,2812.074979,
2772.0,0.6664,11226.47167,1.3579012e+06
2774.0,0.75,2812.074979,
2775.0,0.9795,795713.1634,1.4353941e+08
2776.0,0.75,5634.851829,
2777.0,0.75,5634.851829,
2778.0,0.75,8468.11764,
2779.0,0.8549,33904.36326,3.6538758e+06
2780.0,0.75,5624.149958,
2781.0,0.75,5624.149958,1.4842591e+07
2782.0,0.75,2812.074979,
2783.0,0.75,2812.074979,6.3468424e+07
2784.0,0.127890916135867,5624.149958,2.5902208e+08
2785.0,0.75,2812.074979,1.04183784e+08
2788.0,0.75,2801.160857,165001.17
2789.0,0.830179747055458,5602.321714,6.8443175e+06
2790.0,0.75,2801.160857,2.9435908e+06
2791.0,0.75,2801.160857,0.0
2792.0,0.832109251247401,22319.85949,2.5169411e+08
2796.0,0.96901021360802,19585.8746,8.077794e+07
2797.0,0.75,2801.160857,4.0854052e+07
2798.0,0.75,2801.160857,2.4390662e+07
2799.0,0.75,2801.160857,3.5975665e+06
2800.0,0.75,2801.160857,
2802.0,0.75,5602.321714,
2803.0,0.75,2801.160857,
2804.0,0.75,2801.160857,
2805.0,0.7089,14038.54665,
2806.0,0.75,2801.160857,
2807.0,0.75,2801.160857,
2808.0,0.75,5602.321714,
2809.0,0.75,2801.160857,
2810.0,0.975297835765284,19403.02436,2.7377846e+07
2811.0,0.75,2801.160857,2.466417e+07
2812.0,0.75,2801.160857,1.3527237e+08
2813.0,0.44180435829904,8381.231173,3.4305408e+08
2814.0,0.75,2801.160857,5.377304e+07
2815.0,0.75,2801.160857,3.4359936e+08
2817.0,0.811788268739629,8370.105475,1.3431292e+07
2818.0,0.75,2790.035158,
2819.0,0.996750205565348,16648.88771,1.5785357e+08
2820.0,0.59309850409062,5568.73373,1.740123e+08
2823.0,0.92075054279158,5580.070316,4.286895e+07
2824.0,0.75,2790.035158,157788.0
2825.0,0.75,2790.035158,1.909866e+07
2826.0,0.75,2790.035158,2.8177492e+07
2827.0,0.75,2790.035158,1.6067177e+07
2828.0,0.6664,2790.035158,1.2964436e+07
2829.0,0.75,2790.035158,1.0800588e+07
2830.0,0.75,2790.035158,
2831.0,0.75,2790.035158,
2835.0,0.6664,5580.070316,
2836.0,0.75,5580.070316,
2837.0,0.75,2790.035158,
2838.0,0.75,2790.035158,13524.686
2839.0,0.6664,5580.070316,113320.47
2840.0,0.75,2790.035158,
2841.0,0.75,2790.035158,855561.6
2842.0,0.7457,11103.03733,
2843.0,0.7054,5568.73373,
2844.0,0.7968,8335.885531,
2845.0,0.75,2790.035158,
2846.0,0.867,22159.67884,7.948795e+07
2847.0,0.844,33228.07658,2.9762874e+08
2848.0,0.75,2790.035158,
2849.0,0.75,2790.035158,
2850.0,0.7443,8347.432301,
2851.0,0.75,2790.035158,
2852.0,0.7054,5568.73373,
2853.0,0.75,2790.035158,
2854.0,0.75,2790.035158,
2855.0,0.9275,41301.16607,7.460786e+07
2856.0,0.75,2790.035158,
2857.0,0.75,2790.035158,1.09154424e+08
2858.0,0.75,2790.035158,5.3485388e+07
2859.0,0.75,2790.035158,
2860.0,0.946381001492726,5591.196015,1.9501053e+08
2861.0,0.249063018591713,2790.035158,2.3476475e+08
2862.0,0.891041763332699,5557.397143,7.7857525e+06
2863.0,0.6664,2778.698572,1.6354602e+06
2864.0,0.788471024889204,38561.48569,1.5987635e+08
2866.0,0.992264625614982,489019.6445,1.7168024e+08
2867.0,0.6664,2778.698572,2.486213e+07
2868.0,0.677301189082838,5545.850373,4.209666e+07
2869.0,0.350894934682802,8324.548945,1.913519e+08
2870.0,0.6664,2778.698572,2.7981072e+06
2871.0,0.9281,39333.12902,
2872.0,0.7457,5557.397143,
2873.0,0.9195,72249.08606,1.77193e+07
2874.0,0.7054,13949.75402,
2875.0,0.75,2778.698572,0.0
2876.0,0.75,2778.698572,0.0
2877.0,0.6664,2778.698572,
2878.0,0.959767802674154,8369.894587,7.052421e+06
2879.0,0.6664,2778.698572,2103.84
2880.0,0.6664,2778.698572,
2881.0,0.75,2778.698572,
2882.0,0.7443,11068.39774,4.8539535e+06
2883.0,0.75,5545.850373,
2884.0,0.897398671509062,16613.41027,7.655591e+07
2885.0,0.6664,2778.698572,1.2916723e+07
2886.0,0.866943436497206,5522.547368,851618.0
2887.0,0.468923548231859,5534.303603,3.2647548e+06
2888.0,0.75,2767.151801,3.8481335e+06
2889.0,0.75,2767.151801,1.1900868e+07
2892.0,0.75,2767.151801,1.2116321e+07
2893.0,0.75,2767.151801,4.6218816e+07
2894.0,0.75,2767.151801,1.3710627e+08
2895.0,0.75,2767.151801,2.0009491e+06
2896.0,0.7836,11103.03733,
2901.0,0.75,5534.303603,
2902.0,0.75,2767.151801,
2903.0,0.75,5534.303603,
2904.0,0.6664,8301.455404,
2905.0,0.75,2767.151801,
2906.0,0.75,2767.151801,0.0
2907.0,0.75,2767.151801,
2908.0,0.75,2767.151801,
2910.0,0.75,2767.151801,1.3202551e+07
2911.0,0.75,2755.395566,478448.28
2912.0,0.998827037544544,10997.65234,652912.9
2913.0,0.6664,2755.395566,430296.56
2914.0,0.788573649083218,21885.95766,9.752868e+07
2915.0,0.75,2755.395566,881979.1
2918.0,0.999109478773695,8266.186699,1.1975205e+07
2919.0,0.988471684254517,10973.51442,1.1202168e+08
2920.0,0.826442876872047,19203.18305,4.329344e+08
2921.0,0.75,2755.395566,5.9214656e+07
2922.0,0.75,2755.395566,9.873584e+06
2923.0,0.6664,2755.395566,6.8164415e+06
2924.0,0.75,2755.395566,
2925.0,0.75,2755.395566,2.2511088e+06
2926.0,0.75,2755.395566,
2929.0,0.75,2755.395566,
2930.0,0.75,2755.395566,
2931.0,0.75,5510.791133,
2932.0,0.844,36109.64516,175171.98
2933.0,0.75,2755.395566,
2934.0,0.75,2755.395566,3.144909e+06
2935.0,0.75,2755.395566,6.9106515e+06
2936.0,0.75,2755.395566,2.4086236e+07
2937.0,0.994584513876502,13729.11797,3.250807e+07
2938.0,0.75,2755.395566,
2939.0,0.75,2755.395566,
2940.0,0.75,5510.791133,5.4268228e+07
2942.0,0.525405531941566,10997.65234,2.2291392e+08
2943.0,0.75,2755.395566,9.848399e+06
2944.0,0.75,2755.395566,1.3851228e+07
2945.0,0.75,2743.430601,1.5573604e+06
2946.0,0.75,2743.430601,1.0566132e+06
2947.0,0.75,2743.430601,2.658728e+06
2948.0,0.75,2743.430601,6.435069e+06
2950.0,0.904036034733389,13692.80711,1.0255422e+07
2951.0,0.995858140570918,5474.688255,1.1914849e+08
2952.0,0.75,2743.430601,8.1629e+06
2953.0,0.75,2743.430601,8.158551e+07
2954.0,0.9604,85771.42582,
2956.0,0.75,2743.430601,
2957.0,0.7054,10961.54946,634152.8
2958.0,0.9102,80160.71209,712443.3
2959.0,0.75,2743.430601,
2960.0,0.75,2743.430601,1.4282065e+07
2961.0,0.954160112250411,40844.02943,4.5386748e+07
2962.0,0.028463601235967,5474.688255,4.377824e+07
2963.0,0.834811639070046,16411.6846,7.66613e+07
2965.0,0.75,2743.430601,4.148163e+07
2966.0,0.75,2743.430601,2.3598442e+07
2967.0,0.75,2731.257654,1.2568746e+06
2968.0,0.805955491800786,13656.08105,2.21852e+06
2969.0,0.75,2731.257654,1.7681668e+06
2970.0,0.75,2731.257654,209069.1
2971.0,0.994993841655757,86111.43528,1.0660248e+08
2975.0,0.998473768337139,46029.85628,7.906556e+07
2976.0,0.818196028949072,10900.27029,5.5850356e+07
2977.0,0.75,2731.257654,1.6855968e+07
2978.0,0.75,2731.257654,
2979.0,0.75,2731.257654,
2980.0,0.75,2731.257654,
2981.0,0.75,2731.257654,
2982.0,0.75,2731.257654,
2983.0,0.75,2731.257654,
2987.0,0.75,5462.515309,
2988.0,0.75,2731.257654,
2989.0,0.6664,5462.515309,1.3254191e+06
2990.0,0.8837,27324.54227,348046.38
2991.0,0.75,2731.257654,2.0277356e+07
2992.0,0.75,2731.257654,1.7417758e+07
2993.0,0.584018429419281,5462.515309,3.2885024e+08
2994.0,0.75,2731.257654,1.2360975e+07
2995.0,0.75,2718.87749,197235.0
2996.0,0.906625885223921,5437.754981,1.4263015e+06
2997.0,0.75,2718.87749,1.1876821e+06
2998.0,0.75,2718.87749,599594.44
2999.0,0.767072818101845,5425.16838,1.2451938e+07
3001.0,0.75,2718.87749,5.396866e+07
3002.0,0.978069162543953,34975.26218,1.9254378e+08
3003.0,0.999937645159654,8118.667025,2.2937038e+08
3004.0,0.75,2718.87749,3.739291e+07
3005.0,0.424490581452978,5450.135145,2.1355134e+08
3006.0,0.75,2718.87749,
3007.0,0.75,2718.87749,
3008.0,0.75,2718.87749,
3009.0,0.75,2718.87749,
3010.0,0.75,2718.87749,
3011.0,0.75,2718.87749,
3012.0,0.75,2718.87749,
3013.0,0.75,5450.135145,
3014.0,0.7968,16362.7856,
3017.0,0.75,5437.754981,
3018.0,0.75,2718.87749,
3019.0,0.75,2718.87749,
3020.0,0.75,5425.16838,
3021.0,0.75,5425.16838,473364.0
3022.0,0.7054,16288.09174,632.1884
3023.0,0.974933461774287,40731.991,1.8555749e+08
3026.0,0.75,2718.87749,3.0838284e+07
3027.0,0.75,2718.87749,1.5746971e+07
3028.0,0.75,2718.87749,7.2487805e+06
3029.0,0.507673727516879,8106.080423,3.7979945e+06
3030.0,0.75,2706.290889,3.2275735e+06
3031.0,0.75,2706.290889,0.0
3032.0,0.75,2706.290889,208389.45
3033.0,0.848382872597391,34870.4745,2.4140404e+07
3036.0,0.75,2706.290889,4.4348758e+08
3037.0,0.920115785117276,5412.581778,2.4116466e+08
3038.0,0.75,2706.290889,1.0996219e+08
3039.0,0.75,2706.290889,
3040.0,0.75,2706.290889,
3041.0,0.75,2706.290889,
3042.0,0.75,2706.290889,
3043.0,0.99,107216.7509,5.0699796e+07
3044.0,0.75,5412.581778,
3046.0,0.75,2706.290889,
3047.0,0.75,5412.581778,
3048.0,0.75,5399.789534,
3049.0,0.75,2706.290889,
3050.0,0.75,2706.290889,
3051.0,0.991222457563167,10825.16356,4.3481117e+08
3052.0,0.956381112768933,5374.000214,2.5357762e+06
3053.0,0.75,2693.498645,3.1618245e+06
3054.0,0.75,2693.498645,1.482597e+06
3055.0,0.75,2693.498645,145953.9
3056.0,0.75,2693.498645,4.681377e+06
3060.0,0.75,2693.498645,4.725651e+07
3061.0,0.6664,2693.498645,1.1113534e+07
3062.0,0.997712356795997,8041.300698,8.5318285e+08
3063.0,0.6664,2693.498645,4.7211764e+07
3064.0,0.75,2693.498645,2.7795136e+08
3065.0,0.75,2693.498645,1.8415532e+07
3066.0,0.997979429432696,29230.43792,6.1273344e+08
3067.0,0.740657001618398,5386.99729,2.4625445e+08
3068.0,0.75,2693.498645,2.57902e+08
3069.0,0.75,2693.498645,
3070.0,0.6664,8093.288179,1.2241355e+07
3075.0,0.6664,10786.78682,
3076.0,0.8532,10748.00043,176692.66
3078.0,0.75,2693.498645,
3079.0,0.75,2693.498645,
3080.0,0.973533570433421,18828.29153,1.4962251e+08
3087.0,0.782847412212874,5386.99729,7.6378e+07
3088.0,0.779799650804732,5361.003137,8.0094215e+06
3089.0,0.6664,2680.501569,4.288352e+06
3090.0,0.75,2680.501569,
3091.0,0.75,2680.501569,9.380204e+06
3092.0,0.172390053596489,5361.003137,1.1403711e+07
3094.0,0.98963311757755,60381.62399,5.0127178e+08
3095.0,0.6664,2680.501569,9.168224e+07
3096.0,0.931274747995389,52676.69245,6.330316e+08
3097.0,0.933147366239208,13295.8842,7.4367405e+08
3098.0,0.747351126217345,8015.102538,4.2638986e+08
3099.0,0.75,2680.501569,9.7402056e+07
3100.0,0.75,2680.501569,3.082549e+08
3101.0,0.6664,2680.501569,2.16415e+07
3102.0,0.967774606273457,54948.79703,9.9243066e+08
3103.0,0.983789341390514,8001.698288,2.3618434e+08
3104.0,0.968368294622025,5347.802053,1.5535045e+08
3105.0,0.994148652317002,8001.698288,1.1101777e+08
3106.0,0.247195814794289,2680.501569,5.3010664e+07
3107.0,0.6664,2680.501569,1.4958473e+07
3108.0,0.6664,2680.501569,
3109.0,0.3651001712293,5361.003137,1.5701865e+07
3112.0,0.6664,5361.003137,
3113.0,0.75,2680.501569,
3115.0,0.8198,8054.501782,43108.688
3116.0,0.99,231584.0831,9.868462e+07
3117.0,0.9528,871211.8013,1.3234563e+09
3118.0,0.75,2680.501569,1.5505428e+06
3121.0,0.299005744365154,5361.003137,1.7248222e+08
3122.0,0.75,2680.501569,6.3588565e+06
3123.0,0.363707257081246,5334.60097,6.8667705e+06
3124.0,0.75,2667.300485,2.7906128e+06
3125.0,0.75,2667.300485,1.4031736e+07
3127.0,0.002881386472672,5321.196719,5.1002394e+09
3128.0,0.777641643629878,26233.59186,7.750118e+08
3129.0,0.403418189412321,5321.196719,1.2113624e+08
3130.0,0.959009256036325,29000.35326,1.1227393e+09
3131.0,0.75,2667.300485,9.604701e+07
3132.0,0.75,2667.300485,5.09073e+07
3133.0,0.986151044498745,21162.53189,3.286769e+08
3134.0,0.75,2667.300485,2.4835414e+07
3135.0,0.6664,2667.300485,4.9324595e+08
3136.0,0.983279122446047,13228.25774,4.1976106e+08
3137.0,0.848542978400861,16121.18296,7.376525e+08
3138.0,0.665534667568563,21284.78688,1.21820984e+08
3139.0,0.8405,13389.10275,
3140.0,0.75,2667.300485,
3142.0,0.75,2667.300485,
3143.0,0.75,2667.300485,
3145.0,0.8628,23857.65068,2.5534854e+08
3146.0,0.75,2667.300485,1.7070674e+07
3147.0,0.666206893727365,13336.50242,3.826399e+08
3151.0,0.75,2667.300485,4.340092e+07
3152.0,0.75,2667.300485,1.0155235e+07
3153.0,0.75,2667.300485,1.011254e+07
3154.0,0.75,2667.300485,
3155.0,0.75,2667.300485,2.0833016e+07
3156.0,0.547968532842813,5307.792469,4.566897e+06
3157.0,0.26842123782076,5307.792469,1.7955914e+06
3158.0,0.995246620439537,29192.25165,4.4308504e+07
3159.0,0.999215309970335,18549.85821,2.8539782e+08
3160.0,0.75,2653.896235,1.5045515e+07
3161.0,0.75,2653.896235,
3162.0,0.8628,13388.69558,
3163.0,0.75,2653.896235,
